year,cutoff_matches,beta_elo,team,position,probability
2024,5,0.2,ＦＣ東京,3,0.0011
2024,5,0.2,ＦＣ東京,4,0.0076
2024,5,0.2,ＦＣ東京,5,0.0214
2024,5,0.2,ＦＣ東京,6,0.0389
2024,5,0.2,ＦＣ東京,7,0.0554
2024,5,0.2,ＦＣ東京,8,0.0682
2024,5,0.2,ＦＣ東京,9,0.0774
2024,5,0.2,ＦＣ東京,10,0.0812
2024,5,0.2,ＦＣ東京,11,0.0874
2024,5,0.2,ＦＣ東京,12,0.0934
2024,5,0.2,ＦＣ東京,13,0.0939
2024,5,0.2,ＦＣ東京,14,0.0961
2024,5,0.2,ＦＣ東京,15,0.0938
2024,5,0.2,ＦＣ東京,16,0.0816
2024,5,0.2,ＦＣ東京,17,0.0625
2024,5,0.2,ＦＣ東京,18,0.0344
2024,5,0.2,ＦＣ東京,19,0.0052
2024,5,0.2,ＦＣ東京,20,0.0001
2024,5,0.2,ＦＣ町田ゼルビア,1,0.1857
2024,5,0.2,ＦＣ町田ゼルビア,2,0.2428
2024,5,0.2,ＦＣ町田ゼルビア,3,0.2611
2024,5,0.2,ＦＣ町田ゼルビア,4,0.1757
2024,5,0.2,ＦＣ町田ゼルビア,5,0.0786
2024,5,0.2,ＦＣ町田ゼルビア,6,0.0334
2024,5,0.2,ＦＣ町田ゼルビア,7,0.0099
2024,5,0.2,ＦＣ町田ゼルビア,8,0.0063
2024,5,0.2,ＦＣ町田ゼルビア,9,0.0033
2024,5,0.2,ＦＣ町田ゼルビア,10,0.0015
2024,5,0.2,ＦＣ町田ゼルビア,11,0.0006
2024,5,0.2,ＦＣ町田ゼルビア,12,0.0006
2024,5,0.2,ＦＣ町田ゼルビア,13,0.0004
2024,5,0.2,ＦＣ町田ゼルビア,14,0.0001
2024,5,0.2,ＦＣ町田ゼルビア,15,0.0
2024,5,0.2,ＦＣ町田ゼルビア,16,0.0
2024,5,0.2,ＦＣ町田ゼルビア,17,0.0
2024,5,0.2,ＦＣ町田ゼルビア,18,0.0
2024,5,0.2,ＦＣ町田ゼルビア,19,0.0
2024,5,0.2,ＦＣ町田ゼルビア,20,0.0
2024,5,0.3,アビスパ福岡,1,0.0
2024,5,0.3,アビスパ福岡,2,0.0
2024,5,0.3,アビスパ福岡,3,0.0004
2024,5,0.3,アビスパ福岡,4,0.0011
2024,5,0.3,アビスパ福岡,5,0.0044
2024,5,0.3,アビスパ福岡,6,0.013
2024,5,0.3,アビスパ福岡,7,0.0219
2024,5,0.3,アビスパ福岡,8,0.0316
2024,5,0.3,アビスパ福岡,9,0.0419
2024,5,0.3,アビスパ福岡,10,0.0545
2024,5,0.3,アビスパ福岡,11,0.0677
2024,5,0.3,アビスパ福岡,12,0.0801
2024,5,0.3,アビスパ福岡,13,0.0957
2024,5,0.3,アビスパ福岡,14,0.1067
2024,5,0.3,アビスパ福岡,15,0.1207
2024,5,0.3,アビスパ福岡,16,0.1373
2024,5,0.3,アビスパ福岡,17,0.1309
2024,5,0.3,アビスパ福岡,18,0.0808
2024,5,0.3,アビスパ福岡,19,0.0112
2024,5,0.3,アビスパ福岡,20,0.0001
2024,5,0.3,アルビレックス新潟,1,0.0002
2024,5,0.3,アルビレックス新潟,2,0.0003
2024,5,0.3,アルビレックス新潟,3,0.0036
2024,5,0.3,アルビレックス新潟,4,0.0175
2024,5,0.3,アルビレックス新潟,5,0.0462
2024,5,0.3,アルビレックス新潟,6,0.0806
2024,5,0.3,アルビレックス新潟,7,0.0981
2024,5,0.3,アルビレックス新潟,8,0.1086
2024,5,0.3,アルビレックス新潟,9,0.1041
2024,5,0.3,アルビレックス新潟,10,0.0988
2024,5,0.3,アルビレックス新潟,11,0.0908
2024,5,0.3,アルビレックス新潟,12,0.0842
2024,5,0.3,アルビレックス新潟,13,0.0782
2024,5,0.3,アルビレックス新潟,14,0.0667
2024,5,0.3,アルビレックス新潟,15,0.0503
2024,5,0.3,アルビレックス新潟,16,0.0379
2024,5,0.3,アルビレックス新潟,17,0.0236
2024,5,0.3,アルビレックス新潟,18,0.0091
2024,5,0.3,アルビレックス新潟,19,0.0011
2024,5,0.3,アルビレックス新潟,20,0.0001
2024,5,0.3,ガンバ大阪,1,0.0007
2024,5,0.3,ガンバ大阪,2,0.0023
2024,5,0.3,ガンバ大阪,3,0.0092
2024,5,0.3,ガンバ大阪,4,0.029
2024,5,0.3,ガンバ大阪,5,0.0769
2024,5,0.3,ガンバ大阪,6,0.1164
2024,5,0.3,ガンバ大阪,7,0.1277
2024,5,0.3,ガンバ大阪,8,0.1106
2024,5,0.3,ガンバ大阪,9,0.1036
2024,5,0.3,ガンバ大阪,10,0.0893
2024,5,0.3,ガンバ大阪,11,0.0839
2024,5,0.3,ガンバ大阪,12,0.0708
2024,5,0.3,ガンバ大阪,13,0.0584
2024,5,0.3,ガンバ大阪,14,0.0429
2024,5,0.3,ガンバ大阪,15,0.0349
2024,5,0.3,ガンバ大阪,16,0.025
2024,5,0.3,ガンバ大阪,17,0.0128
2024,5,0.3,ガンバ大阪,18,0.0054
2024,5,0.3,ガンバ大阪,19,0.0002
2024,5,0.3,ガンバ大阪,20,0.0
2024,5,0.3,サガン鳥栖,1,0.0
2024,5,0.3,サガン鳥栖,2,0.0
2024,5,0.3,サガン鳥栖,3,0.0
2024,5,0.3,サガン鳥栖,4,0.0
2024,5,0.3,サガン鳥栖,5,0.0
2024,5,0.3,サガン鳥栖,6,0.0
2024,5,0.3,サガン鳥栖,7,0.0
2024,5,0.3,サガン鳥栖,8,0.0
2024,5,0.3,サガン鳥栖,9,0.0
2024,5,0.3,サガン鳥栖,10,0.0001
2024,5,0.3,サガン鳥栖,11,0.0001
2024,5,0.3,サガン鳥栖,12,0.0003
2024,5,0.3,サガン鳥栖,13,0.0008
2024,5,0.3,サガン鳥栖,14,0.0013
2024,5,0.3,サガン鳥栖,15,0.0044
2024,5,0.3,サガン鳥栖,16,0.0131
2024,5,0.3,サガン鳥栖,17,0.0355
2024,5,0.3,サガン鳥栖,18,0.136
2024,5,0.3,サガン鳥栖,19,0.7236
2024,5,0.3,サガン鳥栖,20,0.0848
2024,5,0.3,サンフレッチェ広島,1,0.4437
2024,5,0.3,サンフレッチェ広島,2,0.2966
2024,5,0.3,サンフレッチェ広島,3,0.1582
2024,5,0.3,サンフレッチェ広島,4,0.0712
2024,5,0.3,サンフレッチェ広島,5,0.0238
2024,5,0.3,サンフレッチェ広島,6,0.0049
2024,5,0.3,サンフレッチェ広島,7,0.001
2024,5,0.3,サンフレッチェ広島,8,0.0003
2024,5,0.3,サンフレッチェ広島,9,0.0003
2024,5,0.3,サンフレッチェ広島,10,0.0
2024,5,0.3,サンフレッチェ広島,11,0.0
2024,5,0.3,サンフレッチェ広島,12,0.0
2024,5,0.3,サンフレッチェ広島,13,0.0
2024,5,0.3,サンフレッチェ広島,14,0.0
2024,5,0.3,サンフレッチェ広島,15,0.0
2024,5,0.3,サンフレッチェ広島,16,0.0
2024,5,0.3,サンフレッチェ広島,17,0.0
2024,5,0.3,サンフレッチェ広島,18,0.0
2024,5,0.3,サンフレッチェ広島,19,0.0
2024,5,0.3,サンフレッチェ広島,20,0.0
2024,5,0.3,ジュビロ磐田,1,0.0
2024,5,0.3,ジュビロ磐田,2,0.0002
2024,5,0.3,ジュビロ磐田,3,0.0003
2024,5,0.3,ジュビロ磐田,4,0.0016
2024,5,0.3,ジュビロ磐田,5,0.0057
2024,5,0.3,ジュビロ磐田,6,0.016
2024,5,0.3,ジュビロ磐田,7,0.0232
2024,5,0.3,ジュビロ磐田,8,0.0391
2024,5,0.3,ジュビロ磐田,9,0.0495
2024,5,0.3,ジュビロ磐田,10,0.0588
2024,5,0.3,ジュビロ磐田,11,0.0698
2024,5,0.3,ジュビロ磐田,12,0.0799
2024,5,0.3,ジュビロ磐田,13,0.0947
2024,5,0.3,ジュビロ磐田,14,0.1064
2024,5,0.3,ジュビロ磐田,15,0.1181
2024,5,0.3,ジュビロ磐田,16,0.1261
2024,5,0.3,ジュビロ磐田,17,0.1245
2024,5,0.3,ジュビロ磐田,18,0.0738
2024,5,0.3,ジュビロ磐田,19,0.0122
2024,5,0.3,ジュビロ磐田,20,0.0001
2024,5,0.3,セレッソ大阪,1,0.0651
2024,5,0.3,セレッソ大阪,2,0.1304
2024,5,0.3,セレッソ大阪,3,0.2091
2024,5,0.3,セレッソ大阪,4,0.2856
2024,5,0.3,セレッソ大阪,5,0.1648
2024,5,0.3,セレッソ大阪,6,0.0715
2024,5,0.3,セレッソ大阪,7,0.0355
2024,5,0.3,セレッソ大阪,8,0.0186
2024,5,0.3,セレッソ大阪,9,0.009
2024,5,0.3,セレッソ大阪,10,0.005
2024,5,0.3,セレッソ大阪,11,0.0028
2024,5,0.3,セレッソ大阪,12,0.0012
2024,5,0.3,セレッソ大阪,13,0.0006
2024,5,0.3,セレッソ大阪,14,0.0004
2024,5,0.3,セレッソ大阪,15,0.0003
2024,5,0.3,セレッソ大阪,16,0.0001
2024,5,0.3,セレッソ大阪,17,0.0
2024,5,0.3,セレッソ大阪,18,0.0
2024,5,0.3,セレッソ大阪,19,0.0
2024,5,0.3,セレッソ大阪,20,0.0
2024,5,0.3,ヴィッセル神戸,1,0.2976
2024,5,0.3,ヴィッセル神戸,2,0.293
2024,5,0.3,ヴィッセル神戸,3,0.2279
2024,5,0.3,ヴィッセル神戸,4,0.1199
2024,5,0.3,ヴィッセル神戸,5,0.0423
2024,5,0.3,ヴィッセル神戸,6,0.013
2024,5,0.3,ヴィッセル神戸,7,0.004
2024,5,0.3,ヴィッセル神戸,8,0.0017
2024,5,0.3,ヴィッセル神戸,9,0.0002
2024,5,0.3,ヴィッセル神戸,10,0.0
2024,5,0.3,ヴィッセル神戸,11,0.0004
2024,5,0.3,ヴィッセル神戸,12,0.0
2024,5,0.3,ヴィッセル神戸,13,0.0
2024,5,0.3,ヴィッセル神戸,14,0.0
2024,5,0.3,ヴィッセル神戸,15,0.0
2024,5,0.3,ヴィッセル神戸,16,0.0
2024,5,0.3,ヴィッセル神戸,17,0.0
2024,5,0.3,ヴィッセル神戸,18,0.0
2024,5,0.3,ヴィッセル神戸,19,0.0
2024,5,0.3,ヴィッセル神戸,20,0.0
2024,5,0.3,京都サンガF.C.,1,0.0
2024,5,0.3,京都サンガF.C.,2,0.0
2024,5,0.3,京都サンガF.C.,3,0.0001
2024,5,0.3,京都サンガF.C.,4,0.0004
2024,5,0.3,京都サンガF.C.,5,0.001
2024,5,0.3,京都サンガF.C.,6,0.0042
2024,5,0.3,京都サンガF.C.,7,0.0082
2024,5,0.3,京都サンガF.C.,8,0.0115
2024,5,0.3,京都サンガF.C.,9,0.0185
2024,5,0.3,京都サンガF.C.,10,0.0313
2024,5,0.3,京都サンガF.C.,11,0.0379
2024,5,0.3,京都サンガF.C.,12,0.052
2024,5,0.3,京都サンガF.C.,13,0.0731
2024,5,0.3,京都サンガF.C.,14,0.0907
2024,5,0.3,京都サンガF.C.,15,0.1095
2024,5,0.3,京都サンガF.C.,16,0.159
2024,5,0.3,京都サンガF.C.,17,0.2102
2024,5,0.3,京都サンガF.C.,18,0.1627
2024,5,0.3,京都サンガF.C.,19,0.0287
2024,5,0.3,京都サンガF.C.,20,0.001
2024,5,0.3,北海道コンサドーレ札幌,1,0.0
2024,5,0.3,北海道コンサドーレ札幌,2,0.0
2024,5,0.3,北海道コンサドーレ札幌,3,0.0
2024,5,0.3,北海道コンサドーレ札幌,4,0.0
2024,5,0.3,北海道コンサドーレ札幌,5,0.0
2024,5,0.3,北海道コンサドーレ札幌,6,0.0
2024,5,0.3,北海道コンサドーレ札幌,7,0.0
2024,5,0.3,北海道コンサドーレ札幌,8,0.0
2024,5,0.3,北海道コンサドーレ札幌,9,0.0
2024,5,0.3,北海道コンサドーレ札幌,10,0.0
2024,5,0.3,北海道コンサドーレ札幌,11,0.0
2024,5,0.3,北海道コンサドーレ札幌,12,0.0
2024,5,0.3,北海道コンサドーレ札幌,13,0.0
2024,5,0.3,北海道コンサドーレ札幌,14,0.0
2024,5,0.3,北海道コンサドーレ札幌,15,0.0
2024,5,0.3,北海道コンサドーレ札幌,16,0.0001
2024,5,0.3,北海道コンサドーレ札幌,17,0.0002
2024,5,0.3,北海道コンサドーレ札幌,18,0.005
2024,5,0.3,北海道コンサドーレ札幌,19,0.0858
2024,5,0.3,北海道コンサドーレ札幌,20,0.9089
2024,5,0.3,名古屋グランパス,1,0.0
2024,5,0.3,名古屋グランパス,2,0.0002
2024,5,0.3,名古屋グランパス,3,0.0013
2024,5,0.3,名古屋グランパス,4,0.0046
2024,5,0.3,名古屋グランパス,5,0.0157
2024,5,0.3,名古屋グランパス,6,0.0366
2024,5,0.3,名古屋グランパス,7,0.0504
2024,5,0.3,名古屋グランパス,8,0.0626
2024,5,0.3,名古屋グランパス,9,0.0779
2024,5,0.3,名古屋グランパス,10,0.0843
2024,5,0.3,名古屋グランパス,11,0.0933
2024,5,0.3,名古屋グランパス,12,0.0993
2024,5,0.3,名古屋グランパス,13,0.0956
2024,5,0.3,名古屋グランパス,14,0.1036
2024,5,0.3,名古屋グランパス,15,0.0973
2024,5,0.3,名古屋グランパス,16,0.084
2024,5,0.3,名古屋グランパス,17,0.0599
2024,5,0.3,名古屋グランパス,18,0.031
2024,5,0.3,名古屋グランパス,19,0.0024
2024,5,0.3,名古屋グランパス,20,0.0
2024,5,0.3,川崎フロンターレ,1,0.0008
2024,5,0.3,川崎フロンターレ,2,0.0035
2024,5,0.3,川崎フロンターレ,3,0.0132
2024,5,0.3,川崎フロンターレ,4,0.0469
2024,5,0.3,川崎フロンターレ,5,0.0971
2024,5,0.3,川崎フロンターレ,6,0.1425
2024,5,0.3,川崎フロンターレ,7,0.1313
2024,5,0.3,川崎フロンターレ,8,0.1191
2024,5,0.3,川崎フロンターレ,9,0.0965
2024,5,0.3,川崎フロンターレ,10,0.082
2024,5,0.3,川崎フロンターレ,11,0.0653
2024,5,0.3,川崎フロンターレ,12,0.057
2024,5,0.3,川崎フロンターレ,13,0.0455
2024,5,0.3,川崎フロンターレ,14,0.0366
2024,5,0.3,川崎フロンターレ,15,0.0292
2024,5,0.3,川崎フロンターレ,16,0.0181
2024,5,0.3,川崎フロンターレ,17,0.0111
2024,5,0.3,川崎フロンターレ,18,0.0041
2024,5,0.3,川崎フロンターレ,19,0.0002
2024,5,0.3,川崎フロンターレ,20,0.0
2024,5,0.3,東京ヴェルディ,1,0.0
2024,5,0.3,東京ヴェルディ,2,0.0002
2024,5,0.3,東京ヴェルディ,3,0.0011
2024,5,0.3,東京ヴェルディ,4,0.0043
2024,5,0.3,東京ヴェルディ,5,0.0175
2024,5,0.3,東京ヴェルディ,6,0.0344
2024,5,0.3,東京ヴェルディ,7,0.053
2024,5,0.3,東京ヴェルディ,8,0.063
2024,5,0.3,東京ヴェルディ,9,0.0761
2024,5,0.3,東京ヴェルディ,10,0.0815
2024,5,0.3,東京ヴェルディ,11,0.0904
2024,5,0.3,東京ヴェルディ,12,0.0929
2024,5,0.3,東京ヴェルディ,13,0.096
2024,5,0.3,東京ヴェルディ,14,0.0981
2024,5,0.3,東京ヴェルディ,15,0.0998
2024,5,0.3,東京ヴェルディ,16,0.0847
2024,5,0.3,東京ヴェルディ,17,0.0662
2024,5,0.3,東京ヴェルディ,18,0.0369
2024,5,0.3,東京ヴェルディ,19,0.0039
2024,5,0.3,東京ヴェルディ,20,0.0
2024,5,0.3,柏レイソル,1,0.0
2024,5,0.3,柏レイソル,2,0.0006
2024,5,0.3,柏レイソル,3,0.0015
2024,5,0.3,柏レイソル,4,0.0071
2024,5,0.3,柏レイソル,5,0.0295
2024,5,0.3,柏レイソル,6,0.0612
2024,5,0.3,柏レイソル,7,0.0742
2024,5,0.3,柏レイソル,8,0.09
2024,5,0.3,柏レイソル,9,0.0979
2024,5,0.3,柏レイソル,10,0.0992
2024,5,0.3,柏レイソル,11,0.1048
2024,5,0.3,柏レイソル,12,0.0912
2024,5,0.3,柏レイソル,13,0.0968
2024,5,0.3,柏レイソル,14,0.0783
2024,5,0.3,柏レイソル,15,0.0703
2024,5,0.3,柏レイソル,16,0.0528
2024,5,0.3,柏レイソル,17,0.0317
2024,5,0.3,柏レイソル,18,0.0116
2024,5,0.3,柏レイソル,19,0.0013
2024,5,0.3,柏レイソル,20,0.0
2024,5,0.3,横浜Ｆ・マリノス,1,0.0
2024,5,0.3,横浜Ｆ・マリノス,2,0.0009
2024,5,0.3,横浜Ｆ・マリノス,3,0.0039
2024,5,0.3,横浜Ｆ・マリノス,4,0.0145
2024,5,0.3,横浜Ｆ・マリノス,5,0.0406
2024,5,0.3,横浜Ｆ・マリノス,6,0.0705
2024,5,0.3,横浜Ｆ・マリノス,7,0.0812
2024,5,0.3,横浜Ｆ・マリノス,8,0.097
2024,5,0.3,横浜Ｆ・マリノス,9,0.0981
2024,5,0.3,横浜Ｆ・マリノス,10,0.1018
2024,5,0.3,横浜Ｆ・マリノス,11,0.0953
2024,5,0.3,横浜Ｆ・マリノス,12,0.0901
2024,5,0.3,横浜Ｆ・マリノス,13,0.0834
2024,5,0.3,横浜Ｆ・マリノス,14,0.0728
2024,5,0.3,横浜Ｆ・マリノス,15,0.0624
2024,5,0.3,横浜Ｆ・マリノス,16,0.0468
2024,5,0.3,横浜Ｆ・マリノス,17,0.0273
2024,5,0.3,横浜Ｆ・マリノス,18,0.0121
2024,5,0.3,横浜Ｆ・マリノス,19,0.0013
2024,5,0.3,横浜Ｆ・マリノス,20,0.0
2024,5,0.3,浦和レッズ,1,0.0006
2024,5,0.3,浦和レッズ,2,0.0024
2024,5,0.3,浦和レッズ,3,0.0108
2024,5,0.3,浦和レッズ,4,0.0304
2024,5,0.3,浦和レッズ,5,0.0674
2024,5,0.3,浦和レッズ,6,0.106
2024,5,0.3,浦和レッズ,7,0.1203
2024,5,0.3,浦和レッズ,8,0.1124
2024,5,0.3,浦和レッズ,9,0.1074
2024,5,0.3,浦和レッズ,10,0.0948
2024,5,0.3,浦和レッズ,11,0.077
2024,5,0.3,浦和レッズ,12,0.075
2024,5,0.3,浦和レッズ,13,0.0577
2024,5,0.3,浦和レッズ,14,0.0501
2024,5,0.3,浦和レッズ,15,0.0403
2024,5,0.3,浦和レッズ,16,0.025
2024,5,0.3,浦和レッズ,17,0.0161
2024,5,0.3,浦和レッズ,18,0.0055
2024,5,0.3,浦和レッズ,19,0.0008
2024,5,0.3,浦和レッズ,20,0.0
2024,5,0.3,湘南ベルマーレ,1,0.0
2024,5,0.3,湘南ベルマーレ,2,0.0
2024,5,0.3,湘南ベルマーレ,3,0.0
2024,5,0.3,湘南ベルマーレ,4,0.0002
2024,5,0.3,湘南ベルマーレ,5,0.0003
2024,5,0.3,湘南ベルマーレ,6,0.0009
2024,5,0.3,湘南ベルマーレ,7,0.002
2024,5,0.3,湘南ベルマーレ,8,0.0033
2024,5,0.3,湘南ベルマーレ,9,0.0042
2024,5,0.3,湘南ベルマーレ,10,0.0078
2024,5,0.3,湘南ベルマーレ,11,0.0114
2024,5,0.3,湘南ベルマーレ,12,0.0182
2024,5,0.3,湘南ベルマーレ,13,0.0249
2024,5,0.3,湘南ベルマーレ,14,0.0435
2024,5,0.3,湘南ベルマーレ,15,0.0656
2024,5,0.3,湘南ベルマーレ,16,0.1046
2024,5,0.3,湘南ベルマーレ,17,0.1914
2024,5,0.3,湘南ベルマーレ,18,0.3928
2024,5,0.3,湘南ベルマーレ,19,0.1239
2024,5,0.3,湘南ベルマーレ,20,0.005
2024,5,0.3,鹿島アントラーズ,1,0.0109
2024,5,0.3,鹿島アントラーズ,2,0.0311
2024,5,0.3,鹿島アントラーズ,3,0.0847
2024,5,0.3,鹿島アントラーズ,4,0.1777
2024,5,0.3,鹿島アントラーズ,5,0.2709
2024,5,0.3,鹿島アントラーズ,6,0.1613
2024,5,0.3,鹿島アントラーズ,7,0.1005
2024,5,0.3,鹿島アントラーズ,8,0.0577
2024,5,0.3,鹿島アントラーズ,9,0.0385
2024,5,0.3,鹿島アントラーズ,10,0.0246
2024,5,0.3,鹿島アントラーズ,11,0.0167
2024,5,0.3,鹿島アントラーズ,12,0.011
2024,5,0.3,鹿島アントラーズ,13,0.007
2024,5,0.3,鹿島アントラーズ,14,0.004
2024,5,0.3,鹿島アントラーズ,15,0.0015
2024,5,0.3,鹿島アントラーズ,16,0.0013
2024,5,0.3,鹿島アントラーズ,17,0.0004
2024,5,0.3,鹿島アントラーズ,18,0.0002
2024,5,0.3,鹿島アントラーズ,19,0.0
2024,5,0.3,鹿島アントラーズ,20,0.0
2024,5,0.3,ＦＣ東京,1,0.0
2024,5,0.3,ＦＣ東京,2,0.0
2024,5,0.3,ＦＣ東京,3,0.0026
2024,5,0.3,ＦＣ東京,4,0.0041
2024,5,0.3,ＦＣ東京,5,0.0175
2024,5,0.3,ＦＣ東京,6,0.0405
2024,5,0.3,ＦＣ東京,7,0.0562
2024,5,0.3,ＦＣ東京,8,0.0685
2024,5,0.3,ＦＣ東京,9,0.0742
2024,5,0.3,ＦＣ東京,10,0.0851
2024,5,0.3,ＦＣ東京,11,0.0914
2024,5,0.3,ＦＣ東京,12,0.0964
2024,5,0.3,ＦＣ東京,13,0.0916
2024,5,0.3,ＦＣ東京,14,0.0978
2024,5,0.3,ＦＣ東京,15,0.0954
2024,5,0.3,ＦＣ東京,16,0.0841
2024,5,0.3,ＦＣ東京,17,0.0582
2024,5,0.3,ＦＣ東京,18,0.033
2024,5,0.3,ＦＣ東京,19,0.0034
2024,5,0.3,ＦＣ東京,20,0.0
2024,5,0.3,ＦＣ町田ゼルビア,1,0.1804
2024,5,0.3,ＦＣ町田ゼルビア,2,0.2383
2024,5,0.3,ＦＣ町田ゼルビア,3,0.2721
2024,5,0.3,ＦＣ町田ゼルビア,4,0.1839
2024,5,0.3,ＦＣ町田ゼルビア,5,0.0784
2024,5,0.3,ＦＣ町田ゼルビア,6,0.0265
2024,5,0.3,ＦＣ町田ゼルビア,7,0.0113
2024,5,0.3,ＦＣ町田ゼルビア,8,0.0044
2024,5,0.3,ＦＣ町田ゼルビア,9,0.0021
2024,5,0.3,ＦＣ町田ゼルビア,10,0.0011
2024,5,0.3,ＦＣ町田ゼルビア,11,0.001
2024,5,0.3,ＦＣ町田ゼルビア,12,0.0004
2024,5,0.3,ＦＣ町田ゼルビア,13,0.0
2024,5,0.3,ＦＣ町田ゼルビア,14,0.0001
2024,5,0.3,ＦＣ町田ゼルビア,15,0.0
2024,5,0.3,ＦＣ町田ゼルビア,16,0.0
2024,5,0.3,ＦＣ町田ゼルビア,17,0.0
2024,5,0.3,ＦＣ町田ゼルビア,18,0.0
2024,5,0.3,ＦＣ町田ゼルビア,19,0.0
2024,5,0.3,ＦＣ町田ゼルビア,20,0.0
2025,5,0.0,アビスパ福岡,1,0.0
2025,5,0.0,アビスパ福岡,2,0.001
2025,5,0.0,アビスパ福岡,3,0.0054
2025,5,0.0,アビスパ福岡,4,0.015
2025,5,0.0,アビスパ福岡,5,0.0317
2025,5,0.0,アビスパ福岡,6,0.0556
2025,5,0.0,アビスパ福岡,7,0.0841
2025,5,0.0,アビスパ福岡,8,0.1186
2025,5,0.0,アビスパ福岡,9,0.1253
2025,5,0.0,アビスパ福岡,10,0.1267
2025,5,0.0,アビスパ福岡,11,0.1017
2025,5,0.0,アビスパ福岡,12,0.0882
2025,5,0.0,アビスパ福岡,13,0.0751
2025,5,0.0,アビスパ福岡,14,0.0598
2025,5,0.0,アビスパ福岡,15,0.0428
2025,5,0.0,アビスパ福岡,16,0.0328
2025,5,0.0,アビスパ福岡,17,0.0189
2025,5,0.0,アビスパ福岡,18,0.0114
2025,5,0.0,アビスパ福岡,19,0.0049
2025,5,0.0,アビスパ福岡,20,0.001
2025,5,0.0,アルビレックス新潟,1,0.0
2025,5,0.0,アルビレックス新潟,2,0.0
2025,5,0.0,アルビレックス新潟,3,0.0
2025,5,0.0,アルビレックス新潟,4,0.0
2025,5,0.0,アルビレックス新潟,5,0.0002
2025,5,0.0,アルビレックス新潟,6,0.0007
2025,5,0.0,アルビレックス新潟,7,0.0024
2025,5,0.0,アルビレックス新潟,8,0.0032
2025,5,0.0,アルビレックス新潟,9,0.0073
2025,5,0.0,アルビレックス新潟,10,0.0115
2025,5,0.0,アルビレックス新潟,11,0.0175
2025,5,0.0,アルビレックス新潟,12,0.0249
2025,5,0.0,アルビレックス新潟,13,0.0348
2025,5,0.0,アルビレックス新潟,14,0.0539
2025,5,0.0,アルビレックス新潟,15,0.0708
2025,5,0.0,アルビレックス新潟,16,0.0938
2025,5,0.0,アルビレックス新潟,17,0.1185
2025,5,0.0,アルビレックス新潟,18,0.1658
2025,5,0.0,アルビレックス新潟,19,0.2175
2025,5,0.0,アルビレックス新潟,20,0.1772
2025,5,0.0,ガンバ大阪,1,0.0
2025,5,0.0,ガンバ大阪,2,0.0001
2025,5,0.0,ガンバ大阪,3,0.0007
2025,5,0.0,ガンバ大阪,4,0.0011
2025,5,0.0,ガンバ大阪,5,0.0032
2025,5,0.0,ガンバ大阪,6,0.0074
2025,5,0.0,ガンバ大阪,7,0.0172
2025,5,0.0,ガンバ大阪,8,0.0305
2025,5,0.0,ガンバ大阪,9,0.0419
2025,5,0.0,ガンバ大阪,10,0.061
2025,5,0.0,ガンバ大阪,11,0.0799
2025,5,0.0,ガンバ大阪,12,0.0954
2025,5,0.0,ガンバ大阪,13,0.1008
2025,5,0.0,ガンバ大阪,14,0.1061
2025,5,0.0,ガンバ大阪,15,0.1095
2025,5,0.0,ガンバ大阪,16,0.1017
2025,5,0.0,ガンバ大阪,17,0.0945
2025,5,0.0,ガンバ大阪,18,0.0743
2025,5,0.0,ガンバ大阪,19,0.0508
2025,5,0.0,ガンバ大阪,20,0.0239
2025,5,0.0,サンフレッチェ広島,1,0.1819
2025,5,0.0,サンフレッチェ広島,2,0.2531
2025,5,0.0,サンフレッチェ広島,3,0.2242
2025,5,0.0,サンフレッチェ広島,4,0.1451
2025,5,0.0,サンフレッチェ広島,5,0.0941
2025,5,0.0,サンフレッチェ広島,6,0.0552
2025,5,0.0,サンフレッチェ広島,7,0.0239
2025,5,0.0,サンフレッチェ広島,8,0.0121
2025,5,0.0,サンフレッチェ広島,9,0.0052
2025,5,0.0,サンフレッチェ広島,10,0.0032
2025,5,0.0,サンフレッチェ広島,11,0.0008
2025,5,0.0,サンフレッチェ広島,12,0.0005
2025,5,0.0,サンフレッチェ広島,13,0.0004
2025,5,0.0,サンフレッチェ広島,14,0.0002
2025,5,0.0,サンフレッチェ広島,15,0.0001
2025,5,0.0,サンフレッチェ広島,16,0.0
2025,5,0.0,サンフレッチェ広島,17,0.0
2025,5,0.0,サンフレッチェ広島,18,0.0
2025,5,0.0,サンフレッチェ広島,19,0.0
2025,5,0.0,サンフレッチェ広島,20,0.0
2025,5,0.0,セレッソ大阪,1,0.0
2025,5,0.0,セレッソ大阪,2,0.0
2025,5,0.0,セレッソ大阪,3,0.0002
2025,5,0.0,セレッソ大阪,4,0.0001
2025,5,0.0,セレッソ大阪,5,0.0014
2025,5,0.0,セレッソ大阪,6,0.0036
2025,5,0.0,セレッソ大阪,7,0.0079
2025,5,0.0,セレッソ大阪,8,0.0186
2025,5,0.0,セレッソ大阪,9,0.0232
2025,5,0.0,セレッソ大阪,10,0.0345
2025,5,0.0,セレッソ大阪,11,0.0494
2025,5,0.0,セレッソ大阪,12,0.0596
2025,5,0.0,セレッソ大阪,13,0.0771
2025,5,0.0,セレッソ大阪,14,0.0868
2025,5,0.0,セレッソ大阪,15,0.1019
2025,5,0.0,セレッソ大阪,16,0.1146
2025,5,0.0,セレッソ大阪,17,0.1183
2025,5,0.0,セレッソ大阪,18,0.1235
