year,beta_elo,team,position,probability
2023,0.2,セレッソ大阪,9,0.1102
2023,0.2,セレッソ大阪,10,0.0446
2023,0.2,セレッソ大阪,11,0.0106
2023,0.2,セレッソ大阪,12,0.0022
2023,0.2,セレッソ大阪,13,0.0003
2023,0.2,セレッソ大阪,14,0.0
2023,0.2,セレッソ大阪,15,0.0
2023,0.2,セレッソ大阪,16,0.0
2023,0.2,セレッソ大阪,17,0.0
2023,0.2,セレッソ大阪,18,0.0
2023,0.2,ヴィッセル神戸,1,0.2475
2023,0.2,ヴィッセル神戸,2,0.4107
2023,0.2,ヴィッセル神戸,3,0.2075
2023,0.2,ヴィッセル神戸,4,0.0851
2023,0.2,ヴィッセル神戸,5,0.0308
2023,0.2,ヴィッセル神戸,6,0.0118
2023,0.2,ヴィッセル神戸,7,0.0045
2023,0.2,ヴィッセル神戸,8,0.0018
2023,0.2,ヴィッセル神戸,9,0.0002
2023,0.2,ヴィッセル神戸,10,0.0001
2023,0.2,ヴィッセル神戸,11,0.0
2023,0.2,ヴィッセル神戸,12,0.0
2023,0.2,ヴィッセル神戸,13,0.0
2023,0.2,ヴィッセル神戸,14,0.0
2023,0.2,ヴィッセル神戸,15,0.0
2023,0.2,ヴィッセル神戸,16,0.0
2023,0.2,ヴィッセル神戸,17,0.0
2023,0.2,ヴィッセル神戸,18,0.0
2023,0.2,京都サンガF.C.,1,0.0
2023,0.2,京都サンガF.C.,2,0.0
2023,0.2,京都サンガF.C.,3,0.0
2023,0.2,京都サンガF.C.,4,0.0
2023,0.2,京都サンガF.C.,5,0.0
2023,0.2,京都サンガF.C.,6,0.0
2023,0.2,京都サンガF.C.,7,0.0002
2023,0.2,京都サンガF.C.,8,0.0002
2023,0.2,京都サンガF.C.,9,0.0015
2023,0.2,京都サンガF.C.,10,0.0092
2023,0.2,京都サンガF.C.,11,0.0342
2023,0.2,京都サンガF.C.,12,0.0706
2023,0.2,京都サンガF.C.,13,0.1289
2023,0.2,京都サンガF.C.,14,0.1697
2023,0.2,京都サンガF.C.,15,0.2061
2023,0.2,京都サンガF.C.,16,0.1952
2023,0.2,京都サンガF.C.,17,0.1306
2023,0.2,京都サンガF.C.,18,0.0536
2023,0.2,北海道コンサドーレ札幌,1,0.0003
2023,0.2,北海道コンサドーレ札幌,2,0.0013
2023,0.2,北海道コンサドーレ札幌,3,0.0103
2023,0.2,北海道コンサドーレ札幌,4,0.0322
2023,0.2,北海道コンサドーレ札幌,5,0.0593
2023,0.2,北海道コンサドーレ札幌,6,0.1037
2023,0.2,北海道コンサドーレ札幌,7,0.1452
2023,0.2,北海道コンサドーレ札幌,8,0.1982
2023,0.2,北海道コンサドーレ札幌,9,0.2426
2023,0.2,北海道コンサドーレ札幌,10,0.1366
2023,0.2,北海道コンサドーレ札幌,11,0.0487
2023,0.2,北海道コンサドーレ札幌,12,0.0161
2023,0.2,北海道コンサドーレ札幌,13,0.0036
2023,0.2,北海道コンサドーレ札幌,14,0.0014
2023,0.2,北海道コンサドーレ札幌,15,0.0003
2023,0.2,北海道コンサドーレ札幌,16,0.0002
2023,0.2,北海道コンサドーレ札幌,17,0.0
2023,0.2,北海道コンサドーレ札幌,18,0.0
2023,0.2,名古屋グランパス,1,0.0674
2023,0.2,名古屋グランパス,2,0.209
2023,0.2,名古屋グランパス,3,0.323
2023,0.2,名古屋グランパス,4,0.199
2023,0.2,名古屋グランパス,5,0.1041
2023,0.2,名古屋グランパス,6,0.057
2023,0.2,名古屋グランパス,7,0.026
2023,0.2,名古屋グランパス,8,0.0106
2023,0.2,名古屋グランパス,9,0.0031
2023,0.2,名古屋グランパス,10,0.0008
2023,0.2,名古屋グランパス,11,0.0
2023,0.2,名古屋グランパス,12,0.0
2023,0.2,名古屋グランパス,13,0.0
2023,0.2,名古屋グランパス,14,0.0
2023,0.2,名古屋グランパス,15,0.0
2023,0.2,名古屋グランパス,16,0.0
2023,0.2,名古屋グランパス,17,0.0
2023,0.2,名古屋グランパス,18,0.0
2023,0.2,川崎フロンターレ,1,0.0001
2023,0.2,川崎フロンターレ,2,0.0039
2023,0.2,川崎フロンターレ,3,0.0154
2023,0.2,川崎フロンターレ,4,0.0423
2023,0.2,川崎フロンターレ,5,0.0853
2023,0.2,川崎フロンターレ,6,0.1322
2023,0.2,川崎フロンターレ,7,0.1789
2023,0.2,川崎フロンターレ,8,0.2192
2023,0.2,川崎フロンターレ,9,0.1954
2023,0.2,川崎フロンターレ,10,0.0925
2023,0.2,川崎フロンターレ,11,0.0246
2023,0.2,川崎フロンターレ,12,0.0078
2023,0.2,川崎フロンターレ,13,0.0017
2023,0.2,川崎フロンターレ,14,0.0005
2023,0.2,川崎フロンターレ,15,0.0002
2023,0.2,川崎フロンターレ,16,0.0
2023,0.2,川崎フロンターレ,17,0.0
2023,0.2,川崎フロンターレ,18,0.0
2023,0.2,柏レイソル,1,0.0
2023,0.2,柏レイソル,2,0.0
2023,0.2,柏レイソル,3,0.0
2023,0.2,柏レイソル,4,0.0
2023,0.2,柏レイソル,5,0.0
2023,0.2,柏レイソル,6,0.0
2023,0.2,柏レイソル,7,0.0
2023,0.2,柏レイソル,8,0.0
2023,0.2,柏レイソル,9,0.0001
2023,0.2,柏レイソル,10,0.0013
2023,0.2,柏レイソル,11,0.0047
2023,0.2,柏レイソル,12,0.0129
2023,0.2,柏レイソル,13,0.0322
2023,0.2,柏レイソル,14,0.0644
2023,0.2,柏レイソル,15,0.101
2023,0.2,柏レイソル,16,0.1902
2023,0.2,柏レイソル,17,0.3108
2023,0.2,柏レイソル,18,0.2824
2023,0.2,横浜Ｆ・マリノス,1,0.6586
2023,0.2,横浜Ｆ・マリノス,2,0.2387
2023,0.2,横浜Ｆ・マリノス,3,0.0732
2023,0.2,横浜Ｆ・マリノス,4,0.0212
2023,0.2,横浜Ｆ・マリノス,5,0.0057
2023,0.2,横浜Ｆ・マリノス,6,0.0021
2023,0.2,横浜Ｆ・マリノス,7,0.0004
2023,0.2,横浜Ｆ・マリノス,8,0.0001
2023,0.2,横浜Ｆ・マリノス,9,0.0
2023,0.2,横浜Ｆ・マリノス,10,0.0
2023,0.2,横浜Ｆ・マリノス,11,0.0
2023,0.2,横浜Ｆ・マリノス,12,0.0
2023,0.2,横浜Ｆ・マリノス,13,0.0
2023,0.2,横浜Ｆ・マリノス,14,0.0
2023,0.2,横浜Ｆ・マリノス,15,0.0
2023,0.2,横浜Ｆ・マリノス,16,0.0
2023,0.2,横浜Ｆ・マリノス,17,0.0
2023,0.2,横浜Ｆ・マリノス,18,0.0
2023,0.2,横浜ＦＣ,1,0.0
2023,0.2,横浜ＦＣ,2,0.0
2023,0.2,横浜ＦＣ,3,0.0
2023,0.2,横浜ＦＣ,4,0.0
2023,0.2,横浜ＦＣ,5,0.0
2023,0.2,横浜ＦＣ,6,0.0
2023,0.2,横浜ＦＣ,7,0.0
2023,0.2,横浜ＦＣ,8,0.0
2023,0.2,横浜ＦＣ,9,0.0
2023,0.2,横浜ＦＣ,10,0.0001
2023,0.2,横浜ＦＣ,11,0.0013
2023,0.2,横浜ＦＣ,12,0.003
2023,0.2,横浜ＦＣ,13,0.011
2023,0.2,横浜ＦＣ,14,0.0243
2023,0.2,横浜ＦＣ,15,0.0535
2023,0.2,横浜ＦＣ,16,0.1116
2023,0.2,横浜ＦＣ,17,0.2512
2023,0.2,横浜ＦＣ,18,0.544
2023,0.2,浦和レッズ,1,0.0185
2023,0.2,浦和レッズ,2,0.081
2023,0.2,浦和レッズ,3,0.1892
2023,0.2,浦和レッズ,4,0.2549
2023,0.2,浦和レッズ,5,0.1927
2023,0.2,浦和レッズ,6,0.1232
2023,0.2,浦和レッズ,7,0.0747
2023,0.2,浦和レッズ,8,0.0413
2023,0.2,浦和レッズ,9,0.0196
2023,0.2,浦和レッズ,10,0.0039
2023,0.2,浦和レッズ,11,0.0008
2023,0.2,浦和レッズ,12,0.0002
2023,0.2,浦和レッズ,13,0.0
2023,0.2,浦和レッズ,14,0.0
2023,0.2,浦和レッズ,15,0.0
2023,0.2,浦和レッズ,16,0.0
2023,0.2,浦和レッズ,17,0.0
2023,0.2,浦和レッズ,18,0.0
2023,0.2,湘南ベルマーレ,1,0.0
2023,0.2,湘南ベルマーレ,2,0.0
2023,0.2,湘南ベルマーレ,3,0.0
2023,0.2,湘南ベルマーレ,4,0.0
2023,0.2,湘南ベルマーレ,5,0.0
2023,0.2,湘南ベルマーレ,6,0.0
2023,0.2,湘南ベルマーレ,7,0.0001
2023,0.2,湘南ベルマーレ,8,0.0005
2023,0.2,湘南ベルマーレ,9,0.0025
2023,0.2,湘南ベルマーレ,10,0.0146
2023,0.2,湘南ベルマーレ,11,0.0487
2023,0.2,湘南ベルマーレ,12,0.091
2023,0.2,湘南ベルマーレ,13,0.1409
2023,0.2,湘南ベルマーレ,14,0.1746
2023,0.2,湘南ベルマーレ,15,0.1901
2023,0.2,湘南ベルマーレ,16,0.1698
2023,0.2,湘南ベルマーレ,17,0.1152
2023,0.2,湘南ベルマーレ,18,0.052
2023,0.2,鹿島アントラーズ,1,0.0013
2023,0.2,鹿島アントラーズ,2,0.0139
2023,0.2,鹿島アントラーズ,3,0.0526
2023,0.2,鹿島アントラーズ,4,0.1034
2023,0.2,鹿島アントラーズ,5,0.1626
2023,0.2,鹿島アントラーズ,6,0.1885
2023,0.2,鹿島アントラーズ,7,0.1849
2023,0.2,鹿島アントラーズ,8,0.1479
2023,0.2,鹿島アントラーズ,9,0.0958
2023,0.2,鹿島アントラーズ,10,0.0379
2023,0.2,鹿島アントラーズ,11,0.009
2023,0.2,鹿島アントラーズ,12,0.0018
2023,0.2,鹿島アントラーズ,13,0.0004
2023,0.2,鹿島アントラーズ,14,0.0
2023,0.2,鹿島アントラーズ,15,0.0
2023,0.2,鹿島アントラーズ,16,0.0
2023,0.2,鹿島アントラーズ,17,0.0
2023,0.2,鹿島アントラーズ,18,0.0
2023,0.2,ＦＣ東京,1,0.0
2023,0.2,ＦＣ東京,2,0.0
2023,0.2,ＦＣ東京,3,0.0
2023,0.2,ＦＣ東京,4,0.0002
2023,0.2,ＦＣ東京,5,0.0009
2023,0.2,ＦＣ東京,6,0.0031
2023,0.2,ＦＣ東京,7,0.0073
2023,0.2,ＦＣ東京,8,0.0194
2023,0.2,ＦＣ東京,9,0.0568
2023,0.2,ＦＣ東京,10,0.1691
2023,0.2,ＦＣ東京,11,0.2874
2023,0.2,ＦＣ東京,12,0.2111
2023,0.2,ＦＣ東京,13,0.1231
2023,0.2,ＦＣ東京,14,0.0655
2023,0.2,ＦＣ東京,15,0.0358
2023,0.2,ＦＣ東京,16,0.0151
2023,0.2,ＦＣ東京,17,0.0043
2023,0.2,ＦＣ東京,18,0.0009
2023,0.3,アビスパ福岡,1,0.0
2023,0.3,アビスパ福岡,2,0.0
2023,0.3,アビスパ福岡,3,0.0
2023,0.3,アビスパ福岡,4,0.0
2023,0.3,アビスパ福岡,5,0.0
2023,0.3,アビスパ福岡,6,0.0001
2023,0.3,アビスパ福岡,7,0.001
2023,0.3,アビスパ福岡,8,0.0047
2023,0.3,アビスパ福岡,9,0.016
2023,0.3,アビスパ福岡,10,0.0698
2023,0.3,アビスパ福岡,11,0.1853
2023,0.3,アビスパ福岡,12,0.242
2023,0.3,アビスパ福岡,13,0.2014
2023,0.3,アビスパ福岡,14,0.1382
2023,0.3,アビスパ福岡,15,0.0827
2023,0.3,アビスパ福岡,16,0.0423
2023,0.3,アビスパ福岡,17,0.0131
2023,0.3,アビスパ福岡,18,0.0034
2023,0.3,アルビレックス新潟,1,0.0
2023,0.3,アルビレックス新潟,2,0.0
2023,0.3,アルビレックス新潟,3,0.0
2023,0.3,アルビレックス新潟,4,0.0
2023,0.3,アルビレックス新潟,5,0.0
2023,0.3,アルビレックス新潟,6,0.0001
2023,0.3,アルビレックス新潟,7,0.0006
2023,0.3,アルビレックス新潟,8,0.0016
2023,0.3,アルビレックス新潟,9,0.0123
2023,0.3,アルビレックス新潟,10,0.049
2023,0.3,アルビレックス新潟,11,0.1405
2023,0.3,アルビレックス新潟,12,0.1963
2023,0.3,アルビレックス新潟,13,0.2098
2023,0.3,アルビレックス新潟,14,0.1689
2023,0.3,アルビレックス新潟,15,0.1178
2023,0.3,アルビレックス新潟,16,0.0667
2023,0.3,アルビレックス新潟,17,0.0289
2023,0.3,アルビレックス新潟,18,0.0075
2023,0.3,ガンバ大阪,1,0.0
2023,0.3,ガンバ大阪,2,0.0
2023,0.3,ガンバ大阪,3,0.0
2023,0.3,ガンバ大阪,4,0.0
2023,0.3,ガンバ大阪,5,0.0
2023,0.3,ガンバ大阪,6,0.0
2023,0.3,ガンバ大阪,7,0.0
2023,0.3,ガンバ大阪,8,0.0001
2023,0.3,ガンバ大阪,9,0.0009
2023,0.3,ガンバ大阪,10,0.0057
2023,0.3,ガンバ大阪,11,0.03
2023,0.3,ガンバ大阪,12,0.0679
2023,0.3,ガンバ大阪,13,0.126
2023,0.3,ガンバ大阪,14,0.1769
2023,0.3,ガンバ大阪,15,0.2152
2023,0.3,ガンバ大阪,16,0.1981
2023,0.3,ガンバ大阪,17,0.1297
2023,0.3,ガンバ大阪,18,0.0495
2023,0.3,サガン鳥栖,1,0.0
2023,0.3,サガン鳥栖,2,0.0
2023,0.3,サガン鳥栖,3,0.0006
2023,0.3,サガン鳥栖,4,0.0011
2023,0.3,サガン鳥栖,5,0.0077
2023,0.3,サガン鳥栖,6,0.0152
2023,0.3,サガン鳥栖,7,0.0352
2023,0.3,サガン鳥栖,8,0.0765
2023,0.3,サガン鳥栖,9,0.1684
2023,0.3,サガン鳥栖,10,0.3705
2023,0.3,サガン鳥栖,11,0.189
2023,0.3,サガン鳥栖,12,0.0807
2023,0.3,サガン鳥栖,13,0.0333
2023,0.3,サガン鳥栖,14,0.0154
2023,0.3,サガン鳥栖,15,0.0045
2023,0.3,サガン鳥栖,16,0.0013
2023,0.3,サガン鳥栖,17,0.0005
2023,0.3,サガン鳥栖,18,0.0001
2023,0.3,サンフレッチェ広島,1,0.0033
2023,0.3,サンフレッチェ広島,2,0.024
2023,0.3,サンフレッチェ広島,3,0.0892
2023,0.3,サンフレッチェ広島,4,0.1674
2023,0.3,サンフレッチェ広島,5,0.1997
2023,0.3,サンフレッチェ広島,6,0.1923
2023,0.3,サンフレッチェ広島,7,0.1476
2023,0.3,サンフレッチェ広島,8,0.1006
2023,0.3,サンフレッチェ広島,9,0.0559
2023,0.3,サンフレッチェ広島,10,0.0172
2023,0.3,サンフレッチェ広島,11,0.0025
2023,0.3,サンフレッチェ広島,12,0.0003
2023,0.3,サンフレッチェ広島,13,0.0
2023,0.3,サンフレッチェ広島,14,0.0
2023,0.3,サンフレッチェ広島,15,0.0
2023,0.3,サンフレッチェ広島,16,0.0
2023,0.3,サンフレッチェ広島,17,0.0
2023,0.3,サンフレッチェ広島,18,0.0
2023,0.3,セレッソ大阪,1,0.0009
2023,0.3,セレッソ大阪,2,0.0089
2023,0.3,セレッソ大阪,3,0.0385
2023,0.3,セレッソ大阪,4,0.0848
2023,0.3,セレッソ大阪,5,0.1548
2023,0.3,セレッソ大阪,6,0.186
2023,0.3,セレッソ大阪,7,0.1949
2023,0.3,セレッソ大阪,8,0.1714
2023,0.3,セレッソ大阪,9,0.112
2023,0.3,セレッソ大阪,10,0.0397
2023,0.3,セレッソ大阪,11,0.0066
2023,0.3,セレッソ大阪,12,0.0012
2023,0.3,セレッソ大阪,13,0.0003
2023,0.3,セレッソ大阪,14,0.0
2023,0.3,セレッソ大阪,15,0.0
2023,0.3,セレッソ大阪,16,0.0
2023,0.3,セレッソ大阪,17,0.0
2023,0.3,セレッソ大阪,18,0.0
2023,0.3,ヴィッセル神戸,1,0.2275
2023,0.3,ヴィッセル神戸,2,0.4475
2023,0.3,ヴィッセル神戸,3,0.2028
2023,0.3,ヴィッセル神戸,4,0.0772
2023,0.3,ヴィッセル神戸,5,0.0275
2023,0.3,ヴィッセル神戸,6,0.0113
2023,0.3,ヴィッセル神戸,7,0.0042
2023,0.3,ヴィッセル神戸,8,0.0012
2023,0.3,ヴィッセル神戸,9,0.0007
2023,0.3,ヴィッセル神戸,10,0.0001
2023,0.3,ヴィッセル神戸,11,0.0
2023,0.3,ヴィッセル神戸,12,0.0
2023,0.3,ヴィッセル神戸,13,0.0
2023,0.3,ヴィッセル神戸,14,0.0
2023,0.3,ヴィッセル神戸,15,0.0
2023,0.3,ヴィッセル神戸,16,0.0
2023,0.3,ヴィッセル神戸,17,0.0
2023,0.3,ヴィッセル神戸,18,0.0
2023,0.3,京都サンガF.C.,1,0.0
2023,0.3,京都サンガF.C.,2,0.0
2023,0.3,京都サンガF.C.,3,0.0
2023,0.3,京都サンガF.C.,4,0.0
2023,0.3,京都サンガF.C.,5,0.0
2023,0.3,京都サンガF.C.,6,0.0
2023,0.3,京都サンガF.C.,7,0.0
2023,0.3,京都サンガF.C.,8,0.0003
2023,0.3,京都サンガF.C.,9,0.0012
2023,0.3,京都サンガF.C.,10,0.0081
2023,0.3,京都サンガF.C.,11,0.0324
2023,0.3,京都サンガF.C.,12,0.0739
2023,0.3,京都サンガF.C.,13,0.1244
2023,0.3,京都サンガF.C.,14,0.1697
2023,0.3,京都サンガF.C.,15,0.208
2023,0.3,京都サンガF.C.,16,0.2062
2023,0.3,京都サンガF.C.,17,0.1275
2023,0.3,京都サンガF.C.,18,0.0483
2023,0.3,北海道コンサドーレ札幌,1,0.0
2023,0.3,北海道コンサドーレ札幌,2,0.0018
2023,0.3,北海道コンサドーレ札幌,3,0.0078
2023,0.3,北海道コンサドーレ札幌,4,0.033
2023,0.3,北海道コンサドーレ札幌,5,0.0584
2023,0.3,北海道コンサドーレ札幌,6,0.0926
2023,0.3,北海道コンサドーレ札幌,7,0.1506
2023,0.3,北海道コンサドーレ札幌,8,0.2064
2023,0.3,北海道コンサドーレ札幌,9,0.2607
2023,0.3,北海道コンサドーレ札幌,10,0.132
2023,0.3,北海道コンサドーレ札幌,11,0.0399
2023,0.3,北海道コンサドーレ札幌,12,0.0116
2023,0.3,北海道コンサドーレ札幌,13,0.0036
2023,0.3,北海道コンサドーレ札幌,14,0.0012
2023,0.3,北海道コンサドーレ札幌,15,0.0002
2023,0.3,北海道コンサドーレ札幌,16,0.0002
2023,0.3,北海道コンサドーレ札幌,17,0.0
2023,0.3,北海道コンサドーレ札幌,18,0.0
2023,0.3,名古屋グランパス,1,0.0596
2023,0.3,名古屋グランパス,2,0.1967
2023,0.3,名古屋グランパス,3,0.341
2023,0.3,名古屋グランパス,4,0.2051
2023,0.3,名古屋グランパス,5,0.1039
2023,0.3,名古屋グランパス,6,0.0507
2023,0.3,名古屋グランパス,7,0.0275
2023,0.3,名古屋グランパス,8,0.0119
2023,0.3,名古屋グランパス,9,0.0032
2023,0.3,名古屋グランパス,10,0.0003
2023,0.3,名古屋グランパス,11,0.0001
2023,0.3,名古屋グランパス,12,0.0
2023,0.3,名古屋グランパス,13,0.0
2023,0.3,名古屋グランパス,14,0.0
2023,0.3,名古屋グランパス,15,0.0
2023,0.3,名古屋グランパス,16,0.0
2023,0.3,名古屋グランパス,17,0.0
2023,0.3,名古屋グランパス,18,0.0
2023,0.3,川崎フロンターレ,1,0.0
2023,0.3,川崎フロンターレ,2,0.0044
2023,0.3,川崎フロンターレ,3,0.0145
2023,0.3,川崎フロンターレ,4,0.0444
2023,0.3,川崎フロンターレ,5,0.0917
2023,0.3,川崎フロンターレ,6,0.1303
2023,0.3,川崎フロンターレ,7,0.1805
2023,0.3,川崎フロンターレ,8,0.2202
2023,0.3,川崎フロンターレ,9,0.1974
2023,0.3,川崎フロンターレ,10,0.088
2023,0.3,川崎フロンターレ,11,0.0224
2023,0.3,川崎フロンターレ,12,0.0052
2023,0.3,川崎フロンターレ,13,0.0008
2023,0.3,川崎フロンターレ,14,0.0001
2023,0.3,川崎フロンターレ,15,0.0001
2023,0.3,川崎フロンターレ,16,0.0
2023,0.3,川崎フロンターレ,17,0.0
2023,0.3,川崎フロンターレ,18,0.0
2023,0.3,柏レイソル,1,0.0
2023,0.3,柏レイソル,2,0.0
2023,0.3,柏レイソル,3,0.0
2023,0.3,柏レイソル,4,0.0
2023,0.3,柏レイソル,5,0.0
2023,0.3,柏レイソル,6,0.0
2023,0.3,柏レイソル,7,0.0
2023,0.3,柏レイソル,8,0.0
2023,0.3,柏レイソル,9,0.0
2023,0.3,柏レイソル,10,0.0005
2023,0.3,柏レイソル,11,0.004
2023,0.3,柏レイソル,12,0.0105
2023,0.3,柏レイソル,13,0.028
2023,0.3,柏レイソル,14,0.054
2023,0.3,柏レイソル,15,0.1066
2023,0.3,柏レイソル,16,0.1817
2023,0.3,柏レイソル,17,0.3264
2023,0.3,柏レイソル,18,0.2883
2023,0.3,横浜Ｆ・マリノス,1,0.6908
2023,0.3,横浜Ｆ・マリノス,2,0.2273
2023,0.3,横浜Ｆ・マリノス,3,0.0617
2023,0.3,横浜Ｆ・マリノス,4,0.0149
2023,0.3,横浜Ｆ・マリノス,5,0.0046
2023,0.3,横浜Ｆ・マリノス,6,0.0004
2023,0.3,横浜Ｆ・マリノス,7,0.0003
2023,0.3,横浜Ｆ・マリノス,8,0.0
2023,0.3,横浜Ｆ・マリノス,9,0.0
2023,0.3,横浜Ｆ・マリノス,10,0.0
2023,0.3,横浜Ｆ・マリノス,11,0.0
2023,0.3,横浜Ｆ・マリノス,12,0.0
2023,0.3,横浜Ｆ・マリノス,13,0.0
2023,0.3,横浜Ｆ・マリノス,14,0.0
2023,0.3,横浜Ｆ・マリノス,15,0.0
2023,0.3,横浜Ｆ・マリノス,16,0.0
2023,0.3,横浜Ｆ・マリノス,17,0.0
2023,0.3,横浜Ｆ・マリノス,18,0.0
2023,0.3,横浜ＦＣ,1,0.0
2023,0.3,横浜ＦＣ,2,0.0
2023,0.3,横浜ＦＣ,3,0.0
2023,0.3,横浜ＦＣ,4,0.0
2023,0.3,横浜ＦＣ,5,0.0
2023,0.3,横浜ＦＣ,6,0.0
2023,0.3,横浜ＦＣ,7,0.0
2023,0.3,横浜ＦＣ,8,0.0
2023,0.3,横浜ＦＣ,9,0.0
2023,0.3,横浜ＦＣ,10,0.0001
2023,0.3,横浜ＦＣ,11,0.0005
2023,0.3,横浜ＦＣ,12,0.0022
2023,0.3,横浜ＦＣ,13,0.0088
2023,0.3,横浜ＦＣ,14,0.0222
2023,0.3,横浜ＦＣ,15,0.0473
2023,0.3,横浜ＦＣ,16,0.1095
2023,0.3,横浜ＦＣ,17,0.2576
2023,0.3,横浜ＦＣ,18,0.5518
2023,0.3,浦和レッズ,1,0.0162
2023,0.3,浦和レッズ,2,0.0777
2023,0.3,浦和レッズ,3,0.1939
2023,0.3,浦和レッズ,4,0.2671
2023,0.3,浦和レッズ,5,0.1916
2023,0.3,浦和レッズ,6,0.1194
2023,0.3,浦和レッズ,7,0.0682
2023,0.3,浦和レッズ,8,0.0426
2023,0.3,浦和レッズ,9,0.0188
2023,0.3,浦和レッズ,10,0.0041
2023,0.3,浦和レッズ,11,0.0002
2023,0.3,浦和レッズ,12,0.0002
2023,0.3,浦和レッズ,13,0.0
2023,0.3,浦和レッズ,14,0.0
2023,0.3,浦和レッズ,15,0.0
2023,0.3,浦和レッズ,16,0.0
2023,0.3,浦和レッズ,17,0.0
2023,0.3,浦和レッズ,18,0.0
2023,0.3,湘南ベルマーレ,1,0.0
2023,0.3,湘南ベルマーレ,2,0.0
2023,0.3,湘南ベルマーレ,3,0.0
2023,0.3,湘南ベルマーレ,4,0.0
2023,0.3,湘南ベルマーレ,5,0.0
2023,0.3,湘南ベルマーレ,6,0.0
2023,0.3,湘南ベルマーレ,7,0.0
2023,0.3,湘南ベルマーレ,8,0.0005
2023,0.3,湘南ベルマーレ,9,0.0021
2023,0.3,湘南ベルマーレ,10,0.0134
2023,0.3,湘南ベルマーレ,11,0.0452
2023,0.3,湘南ベルマーレ,12,0.0901
2023,0.3,湘南ベルマーレ,13,0.1373
2023,0.3,湘南ベルマーレ,14,0.1818
2023,0.3,湘南ベルマーレ,15,0.185
2023,0.3,湘南ベルマーレ,16,0.1812
2023,0.3,湘南ベルマーレ,17,0.1128
2023,0.3,湘南ベルマーレ,18,0.0506
2023,0.3,鹿島アントラーズ,1,0.0017
2023,0.3,鹿島アントラーズ,2,0.0117
2023,0.3,鹿島アントラーズ,3,0.0499
2023,0.3,鹿島アントラーズ,4,0.105
2023,0.3,鹿島アントラーズ,5,0.1598
2023,0.3,鹿島アントラーズ,6,0.1999
2023,0.3,鹿島アントラーズ,7,0.1841
2023,0.3,鹿島アントラーズ,8,0.1474
2023,0.3,鹿島アントラーズ,9,0.0978
2023,0.3,鹿島アントラーズ,10,0.0348
2023,0.3,鹿島アントラーズ,11,0.0064
2023,0.3,鹿島アントラーズ,12,0.0012
2023,0.3,鹿島アントラーズ,13,0.0003
2023,0.3,鹿島アントラーズ,14,0.0
2023,0.3,鹿島アントラーズ,15,0.0
2023,0.3,鹿島アントラーズ,16,0.0
2023,0.3,鹿島アントラーズ,17,0.0
2023,0.3,鹿島アントラーズ,18,0.0
2023,0.3,ＦＣ東京,1,0.0
2023,0.3,ＦＣ東京,2,0.0
2023,0.3,ＦＣ東京,3,0.0001
2023,0.3,ＦＣ東京,4,0.0
2023,0.3,ＦＣ東京,5,0.0003
2023,0.3,ＦＣ東京,6,0.0017
2023,0.3,ＦＣ東京,7,0.0053
2023,0.3,ＦＣ東京,8,0.0146
2023,0.3,ＦＣ東京,9,0.0526
2023,0.3,ＦＣ東京,10,0.1667
2023,0.3,ＦＣ東京,11,0.295
2023,0.3,ＦＣ東京,12,0.2167
2023,0.3,ＦＣ東京,13,0.126
2023,0.3,ＦＣ東京,14,0.0716
2023,0.3,ＦＣ東京,15,0.0326
2023,0.3,ＦＣ東京,16,0.0128
2023,0.3,ＦＣ東京,17,0.0035
2023,0.3,ＦＣ東京,18,0.0005
2024,0.0,アビスパ福岡,1,0.0004
2024,0.0,アビスパ福岡,2,0.0033
2024,0.0,アビスパ福岡,3,0.0075
2024,0.0,アビスパ福岡,4,0.0216
2024,0.0,アビスパ福岡,5,0.0401
2024,0.0,アビスパ福岡,6,0.0649
2024,0.0,アビスパ福岡,7,0.0884
2024,0.0,アビスパ福岡,8,0.1044
2024,0.0,アビスパ福岡,9,0.1203
2024,0.0,アビスパ福岡,10,0.1243
2024,0.0,アビスパ福岡,11,0.1182
2024,0.0,アビスパ福岡,12,0.1081
2024,0.0,アビスパ福岡,13,0.0936
2024,0.0,アビスパ福岡,14,0.0606
2024,0.0,アビスパ福岡,15,0.0301
2024,0.0,アビスパ福岡,16,0.011
2024,0.0,アビスパ福岡,17,0.003
2024,0.0,アビスパ福岡,18,0.0
2024,0.0,アビスパ福岡,19,0.0002
2024,0.0,アビスパ福岡,20,0.0
2024,0.0,アルビレックス新潟,1,0.0
2024,0.0,アルビレックス新潟,2,0.0
2024,0.0,アルビレックス新潟,3,0.0
2024,0.0,アルビレックス新潟,4,0.0003
2024,0.0,アルビレックス新潟,5,0.0009
2024,0.0,アルビレックス新潟,6,0.0043
2024,0.0,アルビレックス新潟,7,0.0066
2024,0.0,アルビレックス新潟,8,0.0115
2024,0.0,アルビレックス新潟,9,0.0184
2024,0.0,アルビレックス新潟,10,0.0308
2024,0.0,アルビレックス新潟,11,0.0494
2024,0.0,アルビレックス新潟,12,0.0781
2024,0.0,アルビレックス新潟,13,0.1181
2024,0.0,アルビレックス新潟,14,0.1702
2024,0.0,アルビレックス新潟,15,0.1973
2024,0.0,アルビレックス新潟,16,0.1694
2024,0.0,アルビレックス新潟,17,0.0995
2024,0.0,アルビレックス新潟,18,0.0371
2024,0.0,アルビレックス新潟,19,0.0077
