year,team,division,rating_start,first_seen_year,is_new_team
2013,鹿島アントラーズ,J1,1591.988,1993,False
2013,サガン鳥栖,J1,1591.902,1999,False
2013,柏レイソル,J1,1590.989,1995,False
2013,川崎フロンターレ,J1,1574.237,1999,False
2013,浦和レッズ,J1,1571.808,1993,False
2013,ＦＣ東京,J1,1569.98,1999,False
2013,大宮アルディージャ,J1,1569.91,1999,False
2013,ヴァンフォーレ甲府,J1,1567.727,1999,False
2013,清水エスパルス,J1,1553.232,1993,False
2013,アルビレックス新潟,J1,1547.089,1999,False
2013,ジュビロ磐田,J1,1544.482,1994,False
2013,セレッソ大阪,J1,1543.078,1995,False
2013,湘南ベルマーレ,J1,1500.365,1994,False
2013,大分トリニータ,J1,1479.019,1999,False
2013,ガンバ大阪,J2,1602.732,1993,False
2013,ヴィッセル神戸,J2,1528.595,1997,False
2013,横浜ＦＣ,J2,1500.238,2001,False
2013,京都サンガF.C.,J2,1497.67,1996,False
2013,ジェフユナイテッド千葉,J2,1497.452,1993,False
2013,ギラヴァンツ北九州,J2,1477.961,2010,False
2013,東京ヴェルディ,J2,1461.793,1993,False
2013,ファジアーノ岡山,J2,1460.99,2009,False
2013,Ｖ・ファーレン長崎,J2,1450.0,2013,True
2013,松本山雅ＦＣ,J2,1445.121,2012,False
2013,栃木ＳＣ,J2,1424.345,2009,False
2013,ロアッソ熊本,J2,1422.909,2008,False
2013,徳島ヴォルティス,J2,1416.774,2005,False
2013,愛媛ＦＣ,J2,1413.44,2006,False
2013,水戸ホーリーホック,J2,1405.968,2000,False
2013,モンテディオ山形,J2,1393.447,1999,False
2013,ザスパ群馬,J2,1383.227,2005,False
2013,北海道コンサドーレ札幌,J2,1370.684,1998,False
2013,カターレ富山,J2,1358.223,2009,False
2013,アビスパ福岡,J2,1343.065,1996,False
2013,ＦＣ岐阜,J2,1322.036,2008,False
2013,ガイナーレ鳥取,J2,1314.656,2011,False
2014,サンフレッチェ広島,J1,1654.133,1993,False
2014,川崎フロンターレ,J1,1640.12,1999,False
2014,セレッソ大阪,J1,1630.026,1995,False
2014,横浜Ｆ・マリノス,J1,1623.028,1993,False
2014,ガンバ大阪,J1,1607.404,1993,False
2014,アルビレックス新潟,J1,1604.013,1999,False
2014,鹿島アントラーズ,J1,1602.669,1993,False
2014,ＦＣ東京,J1,1596.389,1999,False
2014,浦和レッズ,J1,1574.75,1993,False
2014,サガン鳥栖,J1,1570.886,1999,False
2014,柏レイソル,J1,1568.179,1995,False
2014,名古屋グランパス,J1,1564.334,1993,False
2014,ヴィッセル神戸,J1,1561.924,1997,False
2014,ベガルタ仙台,J1,1560.774,1999,False
2014,清水エスパルス,J1,1551.547,1993,False
2014,ヴァンフォーレ甲府,J1,1531.877,1999,False
2014,大宮アルディージャ,J1,1507.602,1999,False
2014,徳島ヴォルティス,J1,1474.218,2005,False
2014,京都サンガF.C.,J2,1502.263,1996,False
2014,ジェフユナイテッド千葉,J2,1481.089,1993,False
2014,横浜ＦＣ,J2,1479.762,2001,False
2014,栃木ＳＣ,J2,1478.273,2009,False
2014,松本山雅ＦＣ,J2,1476.179,2012,False
2014,ジュビロ磐田,J2,1466.443,1994,False
2014,Ｖ・ファーレン長崎,J2,1466.007,2013,False
2014,北海道コンサドーレ札幌,J2,1464.899,1998,False
2014,モンテディオ山形,J2,1461.563,1999,False
2014,カマタマーレ讃岐,J2,1450.0,2014,True
2014,湘南ベルマーレ,J2,1430.788,1994,False
2014,ファジアーノ岡山,J2,1429.75,2009,False
2014,水戸ホーリーホック,J2,1422.938,2000,False
2014,ギラヴァンツ北九州,J2,1416.155,2010,False
2014,東京ヴェルディ,J2,1413.452,1993,False
2014,愛媛ＦＣ,J2,1409.682,2006,False
2014,アビスパ福岡,J2,1402.93,1996,False
2014,ザスパ群馬,J2,1388.554,2005,False
2014,大分トリニータ,J2,1387.017,1999,False
2014,カターレ富山,J2,1385.12,2009,False
2014,ロアッソ熊本,J2,1368.388,2008,False
2014,ＦＣ岐阜,J2,1330.822,2008,False
2015,ガンバ大阪,J1,1680.396,1993,False
2015,鹿島アントラーズ,J1,1642.853,1993,False
2015,柏レイソル,J1,1629.659,1995,False
2015,浦和レッズ,J1,1616.55,1993,False
2015,湘南ベルマーレ,J1,1609.378,1994,False
2015,サンフレッチェ広島,J1,1605.963,1993,False
2015,横浜Ｆ・マリノス,J1,1604.919,1993,False
2015,ＦＣ東京,J1,1599.052,1999,False
2015,川崎フロンターレ,J1,1598.225,1999,False
2015,サガン鳥栖,J1,1586.047,1999,False
2015,名古屋グランパス,J1,1584.42,1993,False
2015,ヴァンフォーレ甲府,J1,1563.208,1999,False
2015,アルビレックス新潟,J1,1561.395,1999,False
2015,松本山雅ＦＣ,J1,1551.348,2012,False
2015,ヴィッセル神戸,J1,1532.948,1997,False
2015,ベガルタ仙台,J1,1532.639,1999,False
2015,清水エスパルス,J1,1499.959,1993,False
2015,モンテディオ山形,J1,1485.754,1999,False
2015,ジェフユナイテッド千葉,J2,1515.465,1993,False
2015,セレッソ大阪,J2,1502.812,1995,False
2015,大宮アルディージャ,J2,1495.563,1999,False
2015,京都サンガF.C.,J2,1476.308,1996,False
2015,ジュビロ磐田,J2,1466.55,1994,False
2015,北海道コンサドーレ札幌,J2,1463.31,1998,False
2015,横浜ＦＣ,J2,1462.16,2001,False
2015,ファジアーノ岡山,J2,1455.553,2009,False
2015,ツエーゲン金沢,J2,1450.0,2015,True
2015,ギラヴァンツ北九州,J2,1447.734,2010,False
2015,大分トリニータ,J2,1445.579,1999,False
2015,Ｖ・ファーレン長崎,J2,1441.277,2013,False
2015,水戸ホーリーホック,J2,1429.535,2000,False
2015,栃木ＳＣ,J2,1425.926,2009,False
2015,ロアッソ熊本,J2,1418.699,2008,False
2015,ザスパ群馬,J2,1411.858,2005,False
2015,愛媛ＦＣ,J2,1407.377,2006,False
2015,東京ヴェルディ,J2,1396.975,1993,False
2015,ＦＣ岐阜,J2,1392.336,2008,False
2015,アビスパ福岡,J2,1385.345,1996,False
2015,徳島ヴォルティス,J2,1373.687,2005,False
2015,カマタマーレ讃岐,J2,1358.384,2014,False
2016,サンフレッチェ広島,J1,1707.675,1993,False
2016,浦和レッズ,J1,1679.182,1993,False
2016,ガンバ大阪,J1,1665.906,1993,False
2016,鹿島アントラーズ,J1,1661.635,1993,False
2016,横浜Ｆ・マリノス,J1,1636.119,1993,False
2016,ＦＣ東京,J1,1625.382,1999,False
2016,川崎フロンターレ,J1,1620.336,1999,False
2016,柏レイソル,J1,1594.109,1995,False
2016,湘南ベルマーレ,J1,1580.959,1994,False
2016,ジュビロ磐田,J1,1566.121,1994,False
2016,アビスパ福岡,J1,1560.29,1996,False
2016,名古屋グランパス,J1,1558.338,1993,False
2016,大宮アルディージャ,J1,1546.019,1999,False
2016,サガン鳥栖,J1,1528.855,1999,False
2016,ヴィッセル神戸,J1,1518.653,1997,False
2016,ヴァンフォーレ甲府,J1,1512.798,1999,False
2016,アルビレックス新潟,J1,1511.935,1999,False
2016,ベガルタ仙台,J1,1510.975,1999,False
2016,愛媛ＦＣ,J2,1486.113,2006,False
2016,セレッソ大阪,J2,1485.962,1995,False
2016,松本山雅ＦＣ,J2,1470.33,2012,False
2016,Ｖ・ファーレン長崎,J2,1469.612,2013,False
2016,ギラヴァンツ北九州,J2,1464.973,2010,False
2016,ロアッソ熊本,J2,1460.763,2008,False
2016,ファジアーノ岡山,J2,1455.11,2009,False
2016,北海道コンサドーレ札幌,J2,1452.316,1998,False
2016,レノファ山口ＦＣ,J2,1450.0,2016,True
2016,京都サンガF.C.,J2,1449.337,1996,False
2016,清水エスパルス,J2,1445.488,1993,False
2016,モンテディオ山形,J2,1433.328,1999,False
2016,ジェフユナイテッド千葉,J2,1433.078,1993,False
2016,カマタマーレ讃岐,J2,1432.605,2014,False
2016,ツエーゲン金沢,J2,1429.894,2015,False
2016,水戸ホーリーホック,J2,1423.958,2000,False
2016,東京ヴェルディ,J2,1417.966,1993,False
2016,徳島ヴォルティス,J2,1417.373,2005,False
2016,横浜ＦＣ,J2,1393.877,2001,False
2016,ＦＣ町田ゼルビア,J2,1392.534,2012,False
2016,ザスパ群馬,J2,1377.928,2005,False
2016,ＦＣ岐阜,J2,1365.261,2008,False
2017,浦和レッズ,J1,1725.114,1993,False
2017,川崎フロンターレ,J1,1669.893,1999,False
2017,ガンバ大阪,J1,1657.694,1993,False
2017,サンフレッチェ広島,J1,1638.485,1993,False
2017,横浜Ｆ・マリノス,J1,1637.542,1993,False
2017,ヴィッセル神戸,J1,1620.642,1997,False
2017,鹿島アントラーズ,J1,1619.406,1993,False
2017,柏レイソル,J1,1616.27,1995,False
2017,大宮アルディージャ,J1,1610.526,1999,False
2017,ＦＣ東京,J1,1606.006,1999,False
2017,清水エスパルス,J1,1603.17,1993,False
2017,サガン鳥栖,J1,1574.028,1999,False
2017,ベガルタ仙台,J1,1532.734,1999,False
2017,北海道コンサドーレ札幌,J1,1531.6,1998,False
2017,ジュビロ磐田,J1,1515.837,1994,False
2017,セレッソ大阪,J1,1512.188,1995,False
2017,ヴァンフォーレ甲府,J1,1474.021,1999,False
2017,アルビレックス新潟,J1,1473.953,1999,False
2017,松本山雅ＦＣ,J2,1572.274,2012,False
2017,京都サンガF.C.,J2,1503.584,1996,False
2017,名古屋グランパス,J2,1480.653,1993,False
2017,徳島ヴォルティス,J2,1477.127,2005,False
2017,湘南ベルマーレ,J2,1476.421,1994,False
2017,ＦＣ町田ゼルビア,J2,1476.388,2012,False
2017,ファジアーノ岡山,J2,1470.826,2009,False
2017,愛媛ＦＣ,J2,1466.631,2006,False
2017,横浜ＦＣ,J2,1439.83,2001,False
2017,ジェフユナイテッド千葉,J2,1432.767,1993,False
2017,モンテディオ山形,J2,1421.197,1999,False
2017,アビスパ福岡,J2,1418.269,1996,False
2017,水戸ホーリーホック,J2,1414.742,2000,False
2017,大分トリニータ,J2,1411.65,1999,False
2017,Ｖ・ファーレン長崎,J2,1404.062,2013,False
2017,レノファ山口ＦＣ,J2,1402.766,2016,False
2017,ロアッソ熊本,J2,1401.289,2008,False
2017,ザスパ群馬,J2,1400.089,2005,False
2017,ツエーゲン金沢,J2,1383.357,2015,False
2017,カマタマーレ讃岐,J2,1378.104,2014,False
2017,東京ヴェルディ,J2,1374.519,1993,False
2017,ＦＣ岐阜,J2,1370.492,2008,False
2018,川崎フロンターレ,J1,1732.236,1999,False
2018,鹿島アントラーズ,J1,1673.831,1993,False
2018,柏レイソル,J1,1646.497,1995,False
2018,ジュビロ磐田,J1,1645.26,1994,False
2018,セレッソ大阪,J1,1629.745,1995,False
2018,横浜Ｆ・マリノス,J1,1626.882,1993,False
2018,浦和レッズ,J1,1608.397,1993,False
2018,北海道コンサドーレ札幌,J1,1567.7,1998,False
2018,ガンバ大阪,J1,1566.666,1993,False
2018,サガン鳥栖,J1,1552.578,1999,False
2018,ヴィッセル神戸,J1,1550.791,1997,False
2018,ベガルタ仙台,J1,1546.728,1999,False
2018,ＦＣ東京,J1,1541.082,1999,False
2018,サンフレッチェ広島,J1,1538.394,1993,False
2018,湘南ベルマーレ,J1,1534.588,1994,False
2018,Ｖ・ファーレン長崎,J1,1530.706,2013,False
2018,名古屋グランパス,J1,1519.494,1993,False
2018,清水エスパルス,J1,1506.328,1993,False
2018,ジェフユナイテッド千葉,J2,1514.652,1993,False
2018,徳島ヴォルティス,J2,1510.667,2005,False
2018,アビスパ福岡,J2,1500.352,1996,False
2018,松本山雅ＦＣ,J2,1490.562,2012,False
2018,東京ヴェルディ,J2,1490.163,1993,False
2018,大宮アルディージャ,J2,1487.678,1999,False
2018,京都サンガF.C.,J2,1487.403,1996,False
2018,ヴァンフォーレ甲府,J2,1483.557,1999,False
2018,アルビレックス新潟,J2,1471.894,1999,False
2018,大分トリニータ,J2,1469.586,1999,False
2018,横浜ＦＣ,J2,1458.596,2001,False
2018,モンテディオ山形,J2,1451.337,1999,False
2018,ＦＣ町田ゼルビア,J2,1439.723,2012,False
2018,ファジアーノ岡山,J2,1435.789,2009,False
2018,ツエーゲン金沢,J2,1421.179,2015,False
2018,水戸ホーリーホック,J2,1406.766,2000,False
2018,愛媛ＦＣ,J2,1389.209,2006,False
2018,栃木ＳＣ,J2,1387.618,2009,False
2018,ＦＣ岐阜,J2,1377.36,2008,False
2018,レノファ山口ＦＣ,J2,1375.319,2016,False
2018,カマタマーレ讃岐,J2,1366.964,2014,False
2018,ロアッソ熊本,J2,1350.485,2008,False
2019,川崎フロンターレ,J1,1704.388,1999,False
2019,鹿島アントラーズ,J1,1651.54,1993,False
2019,浦和レッズ,J1,1618.408,1993,False
2019,ガンバ大阪,J1,1590.806,1993,False
2019,北海道コンサドーレ札幌,J1,1590.651,1998,False
2019,清水エスパルス,J1,1586.711,1993,False
2019,セレッソ大阪,J1,1581.482,1995,False
2019,横浜Ｆ・マリノス,J1,1564.822,1993,False
2019,ＦＣ東京,J1,1561.3,1999,False
2019,サガン鳥栖,J1,1558.461,1999,False
2019,サンフレッチェ広島,J1,1554.659,1993,False
2019,名古屋グランパス,J1,1545.48,1993,False
2019,湘南ベルマーレ,J1,1543.883,1994,False
2019,松本山雅ＦＣ,J1,1539.032,2012,False
2019,ヴィッセル神戸,J1,1537.336,1997,False
2019,ジュビロ磐田,J1,1536.299,1994,False
2019,大分トリニータ,J1,1534.42,1999,False
2019,ベガルタ仙台,J1,1522.974,1999,False
2019,柏レイソル,J2,1568.411,1995,False
2019,横浜ＦＣ,J2,1550.833,2001,False
2019,大宮アルディージャ,J2,1522.638,1999,False
2019,ＦＣ町田ゼルビア,J2,1522.561,2012,False
2019,東京ヴェルディ,J2,1517.31,1993,False
2019,アビスパ福岡,J2,1510.691,1996,False
2019,ヴァンフォーレ甲府,J2,1482.054,1999,False
2019,Ｖ・ファーレン長崎,J2,1472.606,2013,False
2019,ジェフユナイテッド千葉,J2,1468.637,1993,False
2019,ツエーゲン金沢,J2,1467.572,2015,False
2019,徳島ヴォルティス,J2,1460.98,2005,False
2019,鹿児島ユナイテッドＦＣ,J2,1450.0,2019,True
2019,ＦＣ琉球,J2,1450.0,2019,True
2019,水戸ホーリーホック,J2,1447.947,2000,False
2019,モンテディオ山形,J2,1444.892,1999,False
2019,アルビレックス新潟,J2,1434.632,1999,False
2019,レノファ山口ＦＣ,J2,1428.536,2016,False
2019,栃木ＳＣ,J2,1414.713,2009,False
2019,京都サンガF.C.,J2,1407.184,1996,False
2019,ファジアーノ岡山,J2,1401.204,2009,False
2019,愛媛ＦＣ,J2,1397.216,2006,False
2019,ＦＣ岐阜,J2,1362.715,2008,False
2020,横浜Ｆ・マリノス,J1,1691.058,1993,False
2020,川崎フロンターレ,J1,1669.553,1999,False
2020,鹿島アントラーズ,J1,1650.284,1993,False
2020,セレッソ大阪,J1,1627.112,1995,False
2020,ＦＣ東京,J1,1618.908,1999,False
2020,柏レイソル,J1,1616.237,1995,False
2020,サンフレッチェ広島,J1,1608.529,1993,False
2020,ガンバ大阪,J1,1600.692,1993,False
2020,横浜ＦＣ,J1,1591.787,2001,False
2020,ヴィッセル神戸,J1,1576.104,1997,False
2020,北海道コンサドーレ札幌,J1,1558.465,1998,False
2020,ベガルタ仙台,J1,1538.214,1999,False
2020,大分トリニータ,J1,1533.748,1999,False
2020,浦和レッズ,J1,1510.255,1993,False
2020,清水エスパルス,J1,1505.156,1993,False
2020,名古屋グランパス,J1,1499.24,1993,False
2020,サガン鳥栖,J1,1490.533,1999,False
2020,湘南ベルマーレ,J1,1478.184,1994,False
2020,大宮アルディージャ,J2,1555.987,1999,False
2020,徳島ヴォルティス,J2,1550.763,2005,False
2020,ヴァンフォーレ甲府,J2,1547.24,1999,False
2020,水戸ホーリーホック,J2,1517.195,2000,False
2020,アルビレックス新潟,J2,1507.67,1999,False
2020,モンテディオ山形,J2,1501.596,1999,False
2020,ツエーゲン金沢,J2,1499.907,2015,False
2020,京都サンガF.C.,J2,1493.739,1996,False
2020,松本山雅ＦＣ,J2,1488.771,2012,False
2020,ジュビロ磐田,J2,1479.449,1994,False
2020,ファジアーノ岡山,J2,1475.916,2009,False
2020,東京ヴェルディ,J2,1473.915,1993,False
2020,Ｖ・ファーレン長崎,J2,1437.499,2013,False
2020,ギラヴァンツ北九州,J2,1426.078,2010,False
2020,ＦＣ町田ゼルビア,J2,1415.649,2012,False
2020,アビスパ福岡,J2,1413.674,1996,False
2020,ジェフユナイテッド千葉,J2,1406.139,1993,False
2020,レノファ山口ＦＣ,J2,1405.094,2016,False
2020,栃木ＳＣ,J2,1399.451,2009,False
2020,ＦＣ琉球,J2,1396.378,2019,False
2020,愛媛ＦＣ,J2,1390.303,2006,False
2020,ザスパ群馬,J2,1333.525,2005,False
2021,川崎フロンターレ,J1,1752.213,1999,False
2021,鹿島アントラーズ,J1,1627.839,1993,False
2021,柏レイソル,J1,1614.901,1995,False
2021,名古屋グランパス,J1,1612.052,1993,False
2021,セレッソ大阪,J1,1607.154,1995,False
2021,横浜Ｆ・マリノス,J1,1600.572,1993,False
2021,ガンバ大阪,J1,1596.95,1993,False
2021,サンフレッチェ広島,J1,1595.497,1993,False
2021,徳島ヴォルティス,J1,1582.992,2005,False
2021,ＦＣ東京,J1,1581.794,1999,False
2021,アビスパ福岡,J1,1565.055,1996,False
2021,北海道コンサドーレ札幌,J1,1550.018,1998,False
2021,大分トリニータ,J1,1538.021,1999,False
2021,サガン鳥栖,J1,1522.411,1999,False
2021,浦和レッズ,J1,1509.958,1993,False
2021,清水エスパルス,J1,1501.618,1993,False
2021,ヴィッセル神戸,J1,1496.509,1997,False
2021,横浜ＦＣ,J1,1494.8,2001,False
2021,ベガルタ仙台,J1,1488.024,1999,False
2021,湘南ベルマーレ,J1,1469.12,1994,False
2021,Ｖ・ファーレン長崎,J2,1554.261,2013,False
2021,モンテディオ山形,J2,1515.914,1999,False
2021,ヴァンフォーレ甲府,J2,1512.284,1999,False
2021,ジュビロ磐田,J2,1507.15,1994,False
2021,水戸ホーリーホック,J2,1490.672,2000,False
2021,松本山雅ＦＣ,J2,1474.3,2012,False
2021,京都サンガF.C.,J2,1473.106,1996,False
2021,ギラヴァンツ北九州,J2,1468.284,2010,False
2021,栃木ＳＣ,J2,1456.06,2009,False
2021,大宮アルディージャ,J2,1451.149,1999,False
2021,ＦＣ琉球,J2,1451.121,2019,False
2021,ブラウブリッツ秋田,J2,1450.0,2021,True
2021,ＳＣ相模原,J2,1450.0,2021,True
2021,ジェフユナイテッド千葉,J2,1448.224,1993,False
2021,ファジアーノ岡山,J2,1445.694,2009,False
2021,東京ヴェルディ,J2,1445.098,1993,False
2021,アルビレックス新潟,J2,1434.838,1999,False
2021,ツエーゲン金沢,J2,1432.643,2015,False
2021,ザスパ群馬,J2,1423.523,2005,False
2021,ＦＣ町田ゼルビア,J2,1414.587,2012,False
2021,愛媛ＦＣ,J2,1353.702,2006,False
2021,レノファ山口ＦＣ,J2,1347.894,2016,False
2022,川崎フロンターレ,J1,1765.436,1999,False
2022,横浜Ｆ・マリノス,J1,1677.302,1993,False
2022,鹿島アントラーズ,J1,1658.757,1993,False
2022,ヴィッセル神戸,J1,1636.095,1997,False
2022,ジュビロ磐田,J1,1612.332,1994,False
2022,名古屋グランパス,J1,1607.993,1993,False
2022,浦和レッズ,J1,1588.143,1993,False
2022,アビスパ福岡,J1,1578.006,1996,False
2022,京都サンガF.C.,J1,1561.842,1996,False
2022,サガン鳥栖,J1,1556.159,1999,False
2022,サンフレッチェ広島,J1,1548.688,1993,False
2022,ＦＣ東京,J1,1545.522,1999,False
2022,北海道コンサドーレ札幌,J1,1541.814,1998,False
2022,セレッソ大阪,J1,1536.364,1995,False
2022,ガンバ大阪,J1,1510.493,1993,False
2022,湘南ベルマーレ,J1,1500.974,1994,False
2022,清水エスパルス,J1,1499.701,1993,False
2022,柏レイソル,J1,1495.832,1995,False
2022,Ｖ・ファーレン長崎,J2,1586.474,2013,False
2022,ヴァンフォーレ甲府,J2,1573.033,1999,False
2022,ＦＣ町田ゼルビア,J2,1538.025,2012,False
2022,ジェフユナイテッド千葉,J2,1529.764,1993,False
2022,モンテディオ山形,J2,1493.448,1999,False
2022,大分トリニータ,J2,1493.002,1999,False
2022,ファジアーノ岡山,J2,1492.213,2009,False
2022,水戸ホーリーホック,J2,1491.649,2000,False
2022,徳島ヴォルティス,J2,1488.936,2005,False
2022,アルビレックス新潟,J2,1483.57,1999,False
2022,東京ヴェルディ,J2,1468.376,1993,False
2022,ＦＣ琉球,J2,1458.866,2019,False
2022,いわてグルージャ盛岡,J2,1450.0,2022,True
2022,横浜ＦＣ,J2,1441.372,2001,False
2022,ベガルタ仙台,J2,1440.783,1999,False
2022,大宮アルディージャ,J2,1431.559,1999,False
2022,栃木ＳＣ,J2,1417.772,2009,False
2022,ブラウブリッツ秋田,J2,1398.323,2021,False
2022,ロアッソ熊本,J2,1395.382,2008,False
2022,ザスパ群馬,J2,1393.793,2005,False
2022,レノファ山口ＦＣ,J2,1388.697,2016,False
2022,ツエーゲン金沢,J2,1373.892,2015,False
2023,横浜Ｆ・マリノス,J1,1695.779,1993,False
2023,川崎フロンターレ,J1,1691.166,1999,False
2023,サンフレッチェ広島,J1,1606.925,1993,False
2023,鹿島アントラーズ,J1,1596.671,1993,False
2023,アルビレックス新潟,J1,1593.055,1999,False
2023,浦和レッズ,J1,1590.288,1993,False
2023,ヴィッセル神戸,J1,1577.438,1997,False
2023,名古屋グランパス,J1,1571.117,1993,False
2023,セレッソ大阪,J1,1570.895,1995,False
2023,ＦＣ東京,J1,1565.088,1999,False
2023,北海道コンサドーレ札幌,J1,1552.166,1998,False
2023,湘南ベルマーレ,J1,1550.804,1994,False
2023,サガン鳥栖,J1,1537.048,1999,False
2023,アビスパ福岡,J1,1530.16,1996,False
2023,ガンバ大阪,J1,1527.975,1993,False
2023,京都サンガF.C.,J1,1527.376,1996,False
2023,横浜ＦＣ,J1,1524.864,2001,False
2023,柏レイソル,J1,1524.482,1995,False
2023,モンテディオ山形,J2,1541.727,1999,False
2023,ファジアーノ岡山,J2,1531.834,2009,False
2023,徳島ヴォルティス,J2,1529.269,2005,False
2023,大分トリニータ,J2,1515.135,1999,False
2023,清水エスパルス,J2,1503.442,1993,False
2023,東京ヴェルディ,J2,1502.602,1993,False
2023,ジェフユナイテッド千葉,J2,1501.79,1993,False
2023,ロアッソ熊本,J2,1495.723,2008,False
2023,ジュビロ磐田,J2,1489.416,1994,False
2023,水戸ホーリーホック,J2,1475.073,2000,False
2023,ブラウブリッツ秋田,J2,1468.05,2021,False
2023,ベガルタ仙台,J2,1463.762,1999,False
2023,Ｖ・ファーレン長崎,J2,1460.21,2013,False
2023,いわきＦＣ,J2,1450.0,2023,True
2023,藤枝ＭＹＦＣ,J2,1450.0,2023,True
2023,ヴァンフォーレ甲府,J2,1445.569,1999,False
2023,ＦＣ町田ゼルビア,J2,1444.624,2012,False
2023,栃木ＳＣ,J2,1441.875,2009,False
2023,レノファ山口ＦＣ,J2,1436.47,2016,False
2023,ツエーゲン金沢,J2,1429.44,2015,False
2023,大宮アルディージャ,J2,1425.566,1999,False
2023,ザスパ群馬,J2,1378.894,2005,False
2024,ヴィッセル神戸,J1,1674.613,1997,False
2024,横浜Ｆ・マリノス,J1,1640.978,1993,False
2024,サンフレッチェ広島,J1,1627.681,1993,False
2024,川崎フロンターレ,J1,1619.236,1999,False
2024,浦和レッズ,J1,1615.381,1993,False
2024,ＦＣ町田ゼルビア,J1,1606.936,2012,False
2024,鹿島アントラーズ,J1,1596.179,1993,False
2024,ジュビロ磐田,J1,1580.634,1994,False
2024,東京ヴェルディ,J1,1569.246,1993,False
2024,アルビレックス新潟,J1,1565.558,1999,False
2024,名古屋グランパス,J1,1565.503,1993,False
2024,セレッソ大阪,J1,1561.014,1995,False
2024,アビスパ福岡,J1,1548.359,1996,False
2024,京都サンガF.C.,J1,1541.683,1996,False
2024,ＦＣ東京,J1,1537.581,1999,False
2024,北海道コンサドーレ札幌,J1,1525.868,1998,False
2024,サガン鳥栖,J1,1518.938,1999,False
2024,湘南ベルマーレ,J1,1516.072,1994,False
2024,柏レイソル,J1,1510.41,1995,False
2024,ガンバ大阪,J1,1475.272,1993,False
2024,清水エスパルス,J2,1570.723,1993,False
2024,モンテディオ山形,J2,1540.721,1999,False
2024,ジェフユナイテッド千葉,J2,1535.991,1993,False
2024,Ｖ・ファーレン長崎,J2,1512.267,2013,False
2024,横浜ＦＣ,J2,1492.976,2001,False
2024,ヴァンフォーレ甲府,J2,1489.762,1999,False
2024,ファジアーノ岡山,J2,1475.281,2009,False
2024,大分トリニータ,J2,1474.751,1999,False
2024,徳島ヴォルティス,J2,1467.307,2005,False
2024,ロアッソ熊本,J2,1458.451,2008,False
2024,ブラウブリッツ秋田,J2,1453.368,2021,False
2024,ザスパ群馬,J2,1450.594,2005,False
2024,藤枝ＭＹＦＣ,J2,1443.105,2023,False
2024,鹿児島ユナイテッドＦＣ,J2,1441.25,2019,False
2024,いわきＦＣ,J2,1438.698,2023,False
2024,水戸ホーリーホック,J2,1436.464,2000,False
2024,栃木ＳＣ,J2,1428.016,2009,False
2024,ベガルタ仙台,J2,1422.048,1999,False
2024,レノファ山口ＦＣ,J2,1395.175,2016,False
2024,愛媛ＦＣ,J2,1393.754,2006,False
2025,ヴィッセル神戸,J1,1668.298,1997,False
2025,サンフレッチェ広島,J1,1636.518,1993,False
2025,鹿島アントラーズ,J1,1632.852,1993,False
2025,ＦＣ町田ゼルビア,J1,1605.929,2012,False
2025,川崎フロンターレ,J1,1605.238,1999,False
2025,ガンバ大阪,J1,1603.089,1993,False
2025,清水エスパルス,J1,1593.82,1993,False
2025,東京ヴェルディ,J1,1580.345,1993,False
2025,横浜ＦＣ,J1,1572.7,2001,False
2025,浦和レッズ,J1,1564.401,1993,False
2025,ＦＣ東京,J1,1563.214,1999,False
2025,横浜Ｆ・マリノス,J1,1559.684,1993,False
2025,湘南ベルマーレ,J1,1545.232,1994,False
2025,京都サンガF.C.,J1,1544.154,1996,False
2025,ファジアーノ岡山,J1,1543.276,2009,False
2025,名古屋グランパス,J1,1535.199,1993,False
2025,アビスパ福岡,J1,1534.702,1996,False
2025,セレッソ大阪,J1,1529.508,1995,False
2025,アルビレックス新潟,J1,1498.235,1999,False
2025,柏レイソル,J1,1491.324,1995,False
2025,Ｖ・ファーレン長崎,J2,1587.733,2013,False
2025,モンテディオ山形,J2,1584.754,1999,False
2025,ジェフユナイテッド千葉,J2,1520.672,1993,False
2025,北海道コンサドーレ札幌,J2,1518.547,1998,False
2025,徳島ヴォルティス,J2,1496.24,2005,False
2025,ベガルタ仙台,J2,1495.821,1999,False
2025,サガン鳥栖,J2,1489.38,1999,False
2025,ジュビロ磐田,J2,1481.723,1994,False
2025,いわきＦＣ,J2,1479.044,2023,False
2025,ブラウブリッツ秋田,J2,1467.616,2021,False
2025,ロアッソ熊本,J2,1464.924,2008,False
2025,カターレ富山,J2,1458.343,2009,False
2025,ＦＣ今治,J2,1450.0,2025,True
2025,ＲＢ大宮アルディージャ,J2,1450.0,2025,True
2025,ヴァンフォーレ甲府,J2,1444.401,1999,False
2025,レノファ山口ＦＣ,J2,1439.299,2016,False
2025,大分トリニータ,J2,1425.063,1999,False
2025,水戸ホーリーホック,J2,1422.743,2000,False
2025,藤枝ＭＹＦＣ,J2,1410.092,2023,False
2025,愛媛ＦＣ,J2,1355.327,2006,False
